id,year,y_it,lnmY_it,l_it,k_it,m_it,industry_2,export,I_K,I_K_m
3680,2002,18.83853,-.4907875,7.917536,17.01014,18.34775,11,0,.0448731,.1070094
3680,2003,18.87373,-.5134112,7.912423,16.99086,18.36032,11,0,.0610757,.1086626
3680,2004,18.90354,-.4815319,7.921898,16.98741,18.42201,11,0,.0617405,.1196761
3680,2005,18.88449,-.4827806,7.928406,16.9838,18.40171,11,0,.0602568,.1236751
3680,2006,18.94599,-.4660985,7.935587,16.97808,18.47989,11,0,.1094118,.0920291
3680,2007,18.07382,-.3110597,3.663562,17.01985,17.76277,11,0,-.1707586,-.6088615
3680,2008,0,0,0,0,0,0,0,0,0
3683,1980,17.47632,-.4604764,7.293018,16.28536,17.01585,14,0,.1992849,.2544881
3683,1981,17.64788,-.4591975,7.390182,16.4039,17.18869,14,9295822,.1578703,.2023766
3683,1982,17.72933,-.5104355,7.438972,16.48421,17.21889,14,1.26e+07,.2037724,.2563209
3683,1983,17.81772,-.5321062,7.477604,16.60539,17.28561,14,1.82e+07,.1369309,.1509063
3683,1984,18.0151,-.5064875,7.513164,16.66518,17.50861,14,1.42e+07,.1353968,.1815298
3683,1985,17.99743,-.5416253,7.609862,16.72259,17.4558,14,2.09e+07,.2960492,.2377876
3683,1986,17.9992,-.5572965,7.65302,16.92064,17.4419,14,2.14e+07,.157568,.1321853
3683,1987,18.17352,-.5173364,7.720462,17,17.65619,14,2.76e+07,.1274443,.1767919
3683,1988,18.3618,-.465891,7.785721,17.05169,17.8959,14,3.20e+07,.1599247,.2217892
3683,1989,18.37861,-.4721593,7.856319,17.13307,17.90645,14,3.64e+07,.1332315,.1886323
3683,1990,18.3329,-.4819649,7.895436,17.1882,17.85093,14,3.40e+07,.1588683,.1498477
3683,1991,18.38929,-.4825248,7.855932,17.26656,17.90677,14,3.76e+07,.1329706,.2204157
3683,1992,18.44112,-.4800869,7.862112,17.32101,17.96103,14,4.70e+07,.1152447,.1763313
3683,1993,18.35158,-.4928855,7.849714,17.3577,17.85869,14,4.50e+07,.0981318,.151715
3683,1994,18.39594,-.4780574,7.847372,17.37715,17.91788,14,5.08e+07,.0474234,.0421759
3683,1995,18.50991,-.4817081,7.866339,17.34502,18.0282,14,6.27e+07,.0924853,.0778167
3683,1996,18.52401,-.5122517,7.873979,17.35841,18.01175,14,5.84e+07,.0836445,.0786958
3683,1997,18.71068,-.582004,8.095903,17.36353,18.12867,14,6.09e+07,.1399708,.1375715
3683,1998,18.80437,-.5539909,8.093157,17.42313,18.25038,14,7.47e+07,.1017006,.1312133
3683,1999,18.77334,-.5490916,8.003697,17.44638,18.22425,14,0,.1288497,.1185264
3683,2000,18.70519,-.5266068,7.982758,17.49539,18.17858,14,0,.1264537,.203765
3683,2001,18.6442,-.5601476,7.96624,17.54226,18.08405,14,0,.0853356,.0737193
3683,2002,18.7563,-.5185815,7.880426,17.54845,18.23772,14,0,.4761867,.2570417
3683,2003,18.80608,-.5053832,7.942362,17.88287,18.3007,14,0,.0588606,.0928598
3683,2004,18.83853,-.4774605,7.939159,17.86872,18.36107,14,0,.0744007,.078851
3683,2005,18.7601,-.4633051,7.94094,17.8697,18.29679,14,0,.054608,.0670165
3683,2006,18.82298,-.5156248,7.873979,17.85019,18.30736,14,0,.0874402,.0767866
3683,2007,18.84047,-.5008217,7.896924,17.86316,18.33965,14,0,.0846782,.0971944
3683,2008,18.61863,-.4505274,7.924796,17.87382,18.1681,14,0,.1202403,.1469363
3684,1980,15.72433,-.6795427,5.192957,14.81682,15.04479,12,0,.0803627,.1345932
3684,1981,15.77555,-.7515029,5.220356,14.82718,15.02405,12,0,.0723943,.1964307
3684,1982,15.93459,-.5631986,5.247024,14.82844,15.37139,12,0,.0538477,.1111211
3684,1983,15.84109,-.5767829,5.236442,14.80982,15.2643,12,168606.3,.0645946,.0587376
3684,1984,16.02741,-.494316,5.247024,14.80149,15.53309,12,1036974,.3786613,.1851148
3684,1985,16.11418,-.5126256,5.247024,15.06829,15.60155,12,0,.0788552,.2016918
3684,1986,15.95691,-.5074932,5.257495,15.07914,15.44942,12,0,.0832172,.2237105
3684,1987,16.05983,-.5568995,5.26269,15.09309,15.50293,12,0,.0500621,.0938515
3684,1988,16.29268,-.5158249,5.288267,15.07233,15.77686,12,0,.082569,.1802194
3684,1989,16.515,-.4754283,5.32301,15.08362,16.03957,12,0,.1440779,.1233895
3684,1990,16.696,-.4177306,5.351858,15.15281,16.27826,12,0,.2053144,.2935766
3684,1991,16.68587,-.5743377,5.398163,15.27868,16.11154,12,0,.0980357,.1271926
3684,1992,16.74609,-.5340219,5.455321,15.30343,16.21207,12,0,.1077284,.0859134
3684,1993,16.76849,-.5805873,5.46806,15.33664,16.1879,12,0,.1897286,.3874066
3684,1994,16.81577,-.5465341,5.513429,15.44556,16.26923,12,0,.0734954,.105312
3684,1995,16.87647,-.5785546,5.537334,15.44256,16.29792,12,0,.0609981,.0479437
3684,1996,17.01266,-.4841551,5.552959,15.4263,16.52851,12,0,.027755,.0008018
3684,1997,16.69648,-.4876628,5.537334,15.37549,16.20882,12,0,.0234041,.0497016
3684,1998,16.70374,-.5388749,5.537334,15.3203,16.16487,12,0,.1050398,.173282
3684,1999,16.60348,-.5650375,5.525453,15.34773,16.03844,12,0,.008832,.0065785
3684,2000,16.65599,-.5063769,5.493062,15.27542,16.14962,12,0,.0079555,-.0218259
3684,2001,16.43598,-.4772457,5.488938,15.20222,15.95873,12,0,.0410989,.0512865
3684,2002,16.5267,-.4970159,5.476463,15.16476,16.02968,12,0,.0175766,.0003333
3684,2003,16.61728,-.4416322,5.451038,15.10243,16.17564,12,0,.0407824,-.0222591
3684,2004,16.72537,-.4761117,5.42495,15.06493,16.24925,12,0,.3080225,-.0263751
3684,2005,16.35612,-.4132008,5.337538,15.27271,15.94292,12,0,-.061707,-.1227381
3684,2006,16.33861,-.4171356,5.293305,15.13068,15.92148,12,0,.005649,.000772
3684,2007,16.3692,-.4047956,5.273,15.06641,15.96441,12,0,.0087611,-.0087076
3684,2008,16.1955,-.4364929,5.273,15.00591,15.75901,12,0,.613862,.6831514
3686,1980,16.69868,-1.424714,6.674562,16.24718,15.27397,2,0,.0830613,.2220773
3686,1981,16.8323,-1.527898,6.694562,16.26481,15.3044,2,742206.8,.0565118,.1038681
3686,1982,16.93931,-1.52972,6.728629,16.25454,15.40959,2,889170.9,.1073073,.1403431
3686,1983,17.03515,-1.528784,6.76273,16.29364,15.49642,2,1776610,.1106828,.2351007
3686,1984,17.16055,-1.540108,6.791222,16.33572,15.61069,2,1928496,.060558,.0755403
3686,1985,17.24636,-1.547891,6.820016,16.32663,15.68901,2,1835314,.1357971,.2073629
3686,1986,17.34856,-1.621256,6.865891,16.39058,15.72279,2,1279781,.1174769,.232885
3686,1987,17.52412,-1.699184,6.936343,16.43674,15.82175,2,1605510,.1564202,.237687
3686,1988,17.68929,-1.723009,6.996682,16.51792,15.96446,2,1565461,.1774906,.2127827
3686,1989,17.76319,-1.724744,7.078341,16.61755,16.03788,2,2291389,.3324136,.0879159
3686,1990,17.85346,-1.721999,7.142036,16.84819,16.13099,2,2686836,.169774,.2585305
3686,1991,17.89615,-1.738274,7.18007,16.94516,16.15754,2,2932220,.1933612,.3963817
3686,1992,17.86795,-1.693589,7.196687,17.06236,16.17383,2,3514841,.1115324,.1361804
3686,1993,17.74885,-1.619041,7.219642,17.10129,16.12902,2,3503106,.1008728,.1389681
3686,1994,17.69955,-1.64942,7.217443,17.12992,16.04923,2,2775257,.0898314,.0646287
3686,1995,17.66792,-1.687309,7.18007,17.14759,15.97962,2,2442612,.0427474,.0508501
3686,1996,17.68414,-1.641652,7.146772,17.11896,16.04117,2,3043062,.0663,.1339025
3686,1997,17.61807,-1.583581,7.120444,17.11423,16.03253,2,3294266,.0389847,.0556327
3686,1998,17.51275,-1.547069,7.087574,17.08103,15.96443,2,2400194,.0732046,.1194542
3686,1999,17.56001,-1.546286,6.833032,17.08249,16.01257,2,0,.03584,.0496997
3686,2000,17.60116,-1.586544,6.792345,17.04522,16.01267,2,0,.0828952,.1577745
3686,2001,17.47293,-1.563878,6.758094,17.05565,15.90619,2,0,.0448532,.069204
3686,2002,17.44451,-1.564567,6.725034,17.02662,15.87826,2,0,.0274551,.0263439
3686,2003,17.47304,-1.579446,6.678342,16.9795,15.89214,2,0,.0252093,.0281189
3686,2004,17.4651,-1.519636,6.650279,16.93056,15.94471,2,0,.0278151,.0483732
3686,2005,17.46044,-1.518283,6.641182,16.88471,15.9421,2,0,.0463225,.0535954
3686,2006,17.44347,-1.451885,6.652863,16.85796,15.99132,2,0,.0582479,.0720668
3686,2007,17.42891,-1.426334,6.680855,16.84336,16.00253,2,0,.0383833,.0262961
3686,2008,17.25899,-1.431007,6.723833,16.80831,15.82475,2,0,.0843774,.1516866
3688,1980,20.19215,-1.150933,9.714021,18.69718,19.04122,13,0,.1274448,.3370346
3688,1981,20.25611,-1.061759,9.764168,18.75728,19.19435,13,0,.2151406,.3957378
3688,1982,20.28458,-1.163039,9.806426,18.89537,19.12154,13,0,.1774516,.3224566
3688,1983,20.36436,-1.204715,9.821681,18.99919,19.15965,13,0,.1387608,.2343939
3688,1984,20.55836,-1.190307,9.872461,19.06661,19.36806,13,5.23e+08,.1241449,.233057
3688,1985,20.61544,-1.242234,9.924074,19.11948,19.37321,13,5.43e+08,.2003706,.2666579
3688,1986,20.44038,-1.277681,9.965382,19.241,19.16269,13,3.68e+08,.1827003,.2713454
3688,1987,20.58281,-.7093304,10.45605,19.34651,19.87348,13,3.09e+08,.4929073,.7330095
3688,1988,20.65249,-.7022866,10.43061,19.69801,19.95021,13,2.96e+08,.1131007,.1696934
3688,1989,20.70191,-.6914434,10.24171,19.73751,20.01047,13,2.95e+08,.1270809,.1917589
3688,1990,20.71919,-.6887748,10.23085,19.78984,20.03041,13,3.16e+08,.094814,.1068225
3688,1991,20.799,-.6572694,10.29681,19.8106,20.14173,13,3.37e+08,.1171588,.1614674
3688,1992,20.69548,-.6781213,10.33283,19.85307,20.01736,13,3.11e+08,.1359935,.151313
3688,1993,20.65521,-.6949484,10.25889,19.91315,19.96026,13,3.09e+08,.0801764,.0897563
3688,1994,20.69621,-.832194,10.22626,19.91965,19.86402,13,3.13e+08,.0855346,.125132
3688,1995,20.73336,-.9210493,10.15132,19.93166,19.81231,13,3.02e+08,.0921131,.1179658
3688,1996,20.79884,-.9132326,10.1118,19.94989,19.88561,13,3.21e+08,.1043156,.1472805
3688,1997,20.79543,-.8887318,10.08214,19.97997,19.90669,13,3.51e+08,.0910778,.1363104
3688,1998,20.75658,-.8638555,10.05707,19.99696,19.89273,13,3.42e+08,.0999968,.139452
3688,1999,20.79923,-.8418344,10.02314,20.02229,19.9574,13,0,.0824922,.1050753
3688,2000,20.90229,-.8838668,9.909072,20.03017,20.01842,13,0,.1016262,.1846406
3688,2001,20.80476,-1.068262,9.75493,20.05686,19.7365,13,0,.0361126,.0669463
3688,2002,20.89792,-1.194812,9.690727,20.01688,19.7031,13,0,.0630384,.0847762
3688,2003,21.06451,-1.346885,9.72967,20.00439,19.71763,13,0,.0944008,.1624919
3688,2004,21.11738,-1.072454,9.660587,20.0231,20.04493,13,0,.0775985,.0021181
3688,2005,21.01927,-.8908719,9.556551,20.0243,20.1284,13,0,-.0324258,-.0390965
3688,2006,20.87794,-1.079573,9.308556,19.91042,19.79837,13,0,.0379093,.0666405
3688,2007,21.02907,-1.636223,9.289429,19.8723,19.39285,13,0,.0595399,.0964479
3688,2008,20.63079,-1.126135,9.170664,19.85586,19.50466,13,0,.0674135,.1499215
3694,1980,15.13489,-.8079075,5.811141,15.80644,14.32698,7,0,-.0385624,-.1035095
3694,1981,15.21798,-.8206756,5.805135,15.71102,14.39731,7,100826.1,.0158739,.1650282
3694,1982,15.27455,-.7289625,5.834811,15.67439,14.54558,7,132975.7,.0146627,.1553428
3694,1983,15.11696,-.7925738,5.805135,15.63611,14.32439,7,181431,.0098411,.0921497
3694,1984,15.27214,-.9280413,5.774551,15.59235,14.3441,7,324622.9,.0117613,.1081625
3694,1985,15.34091,-1.017844,5.783825,15.55043,14.32306,7,242907.9,.0179306,.1343328
3694,1986,15.33741,-1.103892,5.755742,15.51462,14.23352,7,180739.4,.0352085,.2132055
3694,1987,15.41119,-1.163546,5.765191,15.49615,14.24764,7,94714.85,.0425526,.2153666
3694,1988,15.49901,-1.152674,5.762052,15.4845,14.34634,7,99883.31,.0327155,.1714346
3694,1989,15.54777,-1.081674,5.720312,15.46206,14.4661,7,105518.5,.1091689,.3155703
3694,1990,15.558,-1.03587,5.755742,15.51412,14.52213,7,180620,.0257049,.1250663
3694,1991,15.56951,-1.01576,5.796058,15.48256,14.55375,7,233539.6,.0503976,.2440994
3694,1992,15.60501,-1.006264,5.786897,15.47559,14.59874,7,391441.9,.054728,.0883663
3694,1993,15.50422,-.9903542,5.758902,15.4717,14.51386,7,290775.3,.0324495,.13714
3694,1994,15.54639,-1.205162,5.7301,15.44524,14.34123,7,298414.7,.0187712,.0482081
3694,1995,15.69657,-1.332048,5.673323,15.40386,14.36452,7,246052.3,.0266555,.0907068
3694,1996,15.79964,-1.477571,5.662961,15.37068,14.32207,7,128229.7,.0131249,.0339181
3694,1997,15.68385,-1.483246,5.70711,15.32286,14.20061,7,88009.79,.0251668,.0438123
3694,1998,15.74685,-1.586018,5.713733,15.28762,14.16083,7,23851.86,.0280323,.0477332
3694,1999,15.67968,-1.568666,5.739793,15.25534,14.11101,7,0,.0109677,.0322524
3694,2000,15.66666,-1.607162,5.697093,15.20562,14.0595,7,0,.0115566,.0174543
3694,2001,15.64038,-1.641449,5.631212,15.15666,13.99893,7,0,.01335,.0469174
3694,2002,15.63619,-1.476552,5.620401,15.11005,14.15964,7,0,.0519843,.1530683
3694,2003,15.81836,-1.241387,5.652489,15.1032,14.57698,7,0,.0188294,.0779247
3694,2004,15.81341,-1.272988,5.655992,15.06183,14.54042,7,0,.005362,.0292311
3694,2005,15.78893,-1.301724,5.645447,15.00607,14.4872,7,0,.0191145,.0236768
3694,2006,15.79573,-1.385243,5.634789,14.96494,14.41049,7,0,.0289394,.0979738
3694,2007,15.74609,-1.408863,5.631212,14.93432,14.33723,7,0,.0170052,.0161663
3694,2008,15.8395,-1.532576,5.659482,14.89094,14.30693,7,0,.0259362,.1006922
3696,1980,14.903,-.9970745,5.164786,14.04347,13.90593,7,0,.0323547,.0661391
3696,1981,14.85166,-.7639124,5.141664,14.00692,14.08774,7,0,.0493477,.0621104
3696,1982,14.8753,-.897881,5.105946,13.98778,13.97742,7,446826.5,.0377261,.0891504
3696,1983,14.87192,-1.003021,5.170484,13.95702,13.8689,7,444098.5,.0374197,.0839245
3696,1984,14.85249,-.8928392,5.252274,13.92558,13.95965,7,425441.4,.0218522,.0108836
3696,1985,15.02683,-.9282154,5.293305,13.87768,14.09862,7,792155.2,.1422875,.1369995
3696,1986,15.0751,-.9858707,5.356586,13.94927,14.08923,7,807913.8,.1093501,.113735
3696,1987,15.2032,-1.236646,5.459586,13.99013,13.96655,7,877030.2,.2375776,.3171927
3696,1988,15.28275,-1.093409,5.575949,14.14782,14.18934,7,967967.1,.1582037,.4320343
3696,1989,15.19664,-1.00951,5.513429,14.23531,14.18713,7,574281.8,.0806924,.1446425
3696,1990,15.13002,-1.044562,5.429346,14.24595,14.08546,7,655084.6,-.0083689,-.0135555
3696,1991,15.28517,-1.146529,5.501258,14.16373,14.13865,7,752516.6,.6436463,.6212138
3696,1992,15.29359,-1.112388,5.493062,14.61693,14.1812,7,842549.3,.1124047,.2527125
3696,1993,15.27924,-1.183367,5.575949,14.65965,14.09588,7,812514.4,.0356756,.0540298
3696,1994,15.26365,-1.209968,5.57973,14.62401,14.05369,7,772148,.1356549,.0373426
3696,1995,15.23746,-1.230537,5.609472,14.68629,14.00692,7,854112.7,.0302485,.0579189
3696,1996,15.32097,-.945798,5.631212,14.6462,14.37517,7,899521.5,.0469595,.102569
3696,1997,15.4788,-1.17316,5.666427,14.62325,14.30563,7,1770039,.0239567,.0379956
3696,1998,15.21654,-1.113597,5.68358,14.5758,14.10294,7,989657.3,.0104417,.0551122
3696,1999,15.23,-1.356885,5.69036,14.51393,13.87312,7,0,.0115943,.0056446
3696,2000,15.21425,-1.383856,5.652489,14.45274,13.83039,7,0,.0345555,.1220291
3696,2001,15.51622,-.9129174,5.572154,14.41648,14.6033,7,0,.0093312,.0147607
3696,2002,15.10892,-1.373543,5.525453,14.3526,13.73538,7,0,-.0072883,-.0278669
3696,2003,15.09337,-1.271503,5.389072,14.27152,13.82186,7,0,.0058691,.0215405
3696,2004,15.08466,-1.216497,5.337538,14.2057,13.86816,7,0,.020092,.0197672
3696,2005,15.11478,-1.224726,5.337538,14.15538,13.89006,7,0,.0094334,.0089643
3696,2006,15.18822,-1.236697,5.342334,14.09423,13.95152,7,0,.0132272,.01295
3696,2007,15.22634,-1.265977,5.32301,14.03757,13.96036,7,0,.0108956,.018643
3696,2008,15.24985,-1.143454,5.332719,13.97891,14.10639,7,0,.0145879,.020766
3698,1980,16.54195,-2.093889,6.532334,16.07621,14.41935,8,0,.0808365,.1016946
3698,1981,16.50459,-2.091225,6.566672,16.08093,14.37035,8,0,.0454598,.0372707
3698,1982,16.50809,-2.472441,6.480044,16.04938,13.95718,8,1661473,.3154505,.2339274
3698,1983,16.58055,-2.541317,6.480044,16.26347,13.96451,8,1677548,.0665248,.0602002
3698,1984,16.66053,-2.066927,6.473891,16.25594,14.54575,8,1575861,.074523,.1067536
3698,1985,16.66169,-2.359103,6.498282,16.25637,14.23689,8,1887003,.0644135,.045467
3698,1986,16.50786,-2.502597,6.453625,16.24607,13.95603,8,1415700,.0603017,.0576057
3698,1987,16.51414,-2.531729,6.444131,16.23146,13.9441,8,1134458,.065341,.0846625
3698,1988,16.54482,-2.474424,6.46925,16.22178,14.04539,8,866982.1,.0491547,.0361402
3698,1989,16.65312,-2.673805,6.423247,16.19521,13.97243,8,0,.0308807,.0245433
3698,1990,16.62263,-2.621616,6.415097,16.14947,13.99488,8,0,.1464639,.3123933
3698,1991,16.60905,-2.560969,6.380123,16.21797,14.04375,8,0,.0596286,.0783964
3698,1992,16.46008,-2.594911,6.36647,16.20024,13.85726,8,0,.0277148,.0166954
3698,1993,16.3655,-2.590729,6.369901,16.14919,13.76316,8,0,.0408882,.0776568
3698,1994,16.30127,-2.612744,6.475433,16.11218,13.67516,8,0,.2139693,.0268332
3698,1995,16.19862,-2.536836,6.167517,16.24031,13.64719,8,0,-.1114441,-.139592
3698,1996,16.26147,-2.504633,6.177944,16.03779,13.73901,8,0,.0534849,.0966256
3698,1997,16.16315,-2.36842,6.133398,16.01875,13.77102,8,0,.0225867,.0119286
3698,1998,0,0,0,0,0,0,0,0,0
3698,1999,0,0,0,0,0,0,0,0,0
3698,2000,0,0,0,0,0,0,0,0,0
3698,2001,0,0,0,0,0,0,0,0,0
3698,2002,0,0,0,0,0,0,0,0,0
3698,2003,0,0,0,0,0,0,0,0,0
3698,2004,0,0,0,0,0,0,0,0,0
3698,2005,0,0,0,0,0,0,0,0,0
3698,2006,0,0,0,0,0,0,0,0,0
3698,2007,0,0,0,0,0,0,0,0,0
3698,2008,0,0,0,0,0,0,0,0,0
3701,1980,16.19594,-1.537979,6.72022,15.52995,14.65797,5,0,.08579,.2558237
3701,1981,16.28181,-1.703676,6.695799,15.55155,14.57813,5,264444.1,.3960304,.0327491
3701,1982,16.39294,-1.829145,6.75227,15.8369,14.5638,5,182023.4,.0264523,.057911
3701,1983,16.46975,-1.685207,6.791222,15.80131,14.78454,5,227459.9,.0300794,.0389353
3701,1984,16.52952,-1.735385,6.822197,15.76916,14.79413,5,193685.4,.3114779,.4168477
3701,1985,16.58895,-1.8567,6.859615,15.99189,14.73225,5,232521.2,.0262394,.0466206
3701,1986,16.74459,-1.872111,6.869014,15.95514,14.87248,5,175985.3,.0689983,.1905906
3701,1987,16.93529,-2.048518,6.839477,15.96152,14.88677,5,157013.9,.0678461,.1698841
3701,1988,17.14133,-2.280599,6.879356,15.96552,14.86073,5,0,.0991042,.1409641
3701,1989,17.17159,-2.337227,6.918695,15.99918,14.83436,5,0,.0984408,.1285997
3701,1990,17.33329,-2.392334,6.968851,16.03094,14.94096,5,0,.1131724,.132911
3701,1991,17.49835,-2.44686,7.074963,16.07623,15.05149,5,0,.0786803,.097157
3701,1992,17.66013,-2.383815,7.187657,16.08732,15.27631,5,0,.7454726,1.050183
3701,1993,17.7143,-2.193291,7.255591,16.6045,15.52101,5,0,.1051112,.0936808
3701,1994,17.8851,-2.207807,7.313887,16.64178,15.6773,5,0,.1909556,.3016219
3701,1995,17.96415,-2.324719,7.297091,16.75891,15.63943,5,0,.1512562,.2273228
3701,1996,18.07367,-2.312998,7.360104,16.83957,15.76067,5,0,1.054392,.1152687
3701,1997,18.06806,-2.231538,7.382746,17.52589,15.83653,5,0,.0290902,.0342523
3701,1998,18.09643,-2.245517,7.385231,17.4952,15.85091,5,0,.0230851,.0371151
3701,1999,18.19393,-2.207611,7.366445,17.45833,15.98632,5,0,.0315638,.0168479
3701,2000,18.23623,-2.258647,7.372746,17.43011,15.97758,5,0,.0141259,.007265
3701,2001,18.23767,-2.225557,7.439559,17.3837,16.01211,5,0,.0173305,.0101622
3701,2002,18.24461,-2.201093,7.46164,17.34069,16.04351,5,0,.1345825,.0271547
3701,2003,18.21134,-2.364603,7.434848,17.41316,15.84674,5,0,.081784,.0370322
3701,2004,18.28269,-2.396605,7.433075,17.4361,15.88609,5,0,.0131693,.0987341
3701,2005,18.32538,-2.461127,7.435438,17.39001,15.86425,5,0,.0252727,.0971381
3701,2006,18.31088,-2.498781,7.475339,17.35614,15.8121,5,0,.0177232,.0260776
3701,2007,18.31615,-2.43928,7.521318,17.31404,15.87687,5,0,.0424562,.2953975
3701,2008,18.28868,-2.320193,7.553811,17.2972,15.96849,5,0,.0579451,.0652582
3702,1980,18.55116,-.3182347,8.025517,17.24945,18.23292,15,0,.220128,.2080892
3702,1981,18.53804,-.3981076,8.034955,17.38296,18.13993,15,6.98e+07,.1824871,.1802176
3702,1982,18.34968,-.4583169,8.026824,17.48328,17.89137,15,5.48e+07,.1826808,.0949369
3702,1983,18.51267,-.4115302,8.02617,17.5836,18.10114,15,6.13e+07,.1739977,.1704704
3702,1984,18.66248,-.3634906,8.056427,17.67768,18.29899,15,7.25e+07,.1424013,.1773401
3702,1985,18.70158,-.3735952,8.080547,17.74249,18.32799,15,8.33e+07,.2307962,.2223414
3702,1986,18.81363,-.3078339,8.116715,17.88618,18.5058,15,9.16e+07,.1363153,.217044
3702,1987,18.83302,-.3424555,8.101981,17.94533,18.49057,15,9.41e+07,.0798492,.098717
3702,1988,18.9536,-.363476,8.091933,17.94862,18.59013,15,1.11e+08,.1080608,.1388299
3702,1989,19.00455,-.3081815,8.071218,17.9792,18.69637,15,1.11e+08,.0989201,.1311062
3702,1990,19.22271,-.3051482,8.072468,18.00019,18.91756,15,1.43e+08,.1305184,.1817949
3702,1991,19.17278,-.3015692,8.068716,18.05134,18.87121,15,1.44e+08,.2565444,.2710095
3702,1992,19.23689,-.2826345,8.054523,18.21489,18.95425,15,1.68e+08,.1512787,.2153735
3702,1993,19.18831,-.2787515,8.058011,18.28588,18.90956,15,1.61e+08,.1033482,.1367308
3702,1994,19.0792,-.226729,8.03948,18.31042,18.85247,15,1.38e+08,.0733628,.0668174
3702,1995,19.0733,-.3185091,7.998672,18.30459,18.75479,15,1.38e+08,.0514556,.0498627
3702,1996,19.06337,-.3428736,7.955074,18.27649,18.7205,15,1.39e+08,.0719852,.0939418
3702,1997,19.10592,-.3200998,7.916808,18.26938,18.78582,15,1.43e+08,.0840786,.1100071
3702,1998,19.0587,-.29049,7.880805,18.27402,18.76821,15,1.35e+08,.1917464,.1494179
3702,1999,19.00026,-.2818348,7.720905,18.37991,18.71842,15,0,.0601404,.0703117
3702,2000,19.07615,-.2556293,7.691657,18.36185,18.82052,15,0,.0873258,.0810149
3702,2001,18.80888,-.3158427,7.395721,18.37111,18.49304,15,0,.0791735,.109513
3702,2002,18.83907,-.2716328,7.28756,18.37267,18.56743,15,0,.0511751,.0453536
3702,2003,18.8773,-.256042,7.259116,18.3456,18.62126,15,0,.0509868,.0616687
3702,2004,18.88557,-.3181413,7.390799,18.31875,18.56743,15,0,.0438698,.0415406
3702,2005,18.884,-.3159932,7.277938,18.28463,18.56801,15,0,.0614686,.0310991
3702,2006,18.92097,-.3119562,7.290293,18.26878,18.60902,15,0,.048379,.0410706
3702,2007,16.13101,-3.695153,4.219508,18.2406,12.43586,15,0,-.150829,-.275521
3702,2008,0,0,0,0,0,0,0,0,0
3703,1980,16.98235,-1.292424,7.129298,16.10151,15.68831,12,0,.0527635,.1422399
3703,1981,17.04307,-1.394111,7.142828,16.08577,15.6469,12,1.68e+07,.0811463,.1125832
3703,1982,17.07224,-1.290572,7.035269,16.09821,15.77966,12,1.67e+07,.0743382,.1135124
3703,1983,17.23569,-1.331608,7.060476,16.1031,15.9021,12,2.22e+07,.0993697,.0907945
3703,1984,17.2488,-1.265278,7.158514,16.13199,15.98159,12,2.13e+07,.1148435,.1349267
3703,1985,17.06461,-1.326276,7.09091,16.17582,15.73593,12,1.61e+07,.0365374,-.0061976
3703,1986,16.95948,-1.480573,6.539586,16.14038,15.47684,12,1.34e+07,.031194,-.0009947
3703,1987,16.36767,-1.238925,6.2186,16.09931,15.12875,12,6505610,-.0601893,-.1322395
3703,1988,16.26712,-1.525037,5.950643,15.95759,14.74208,12,4644108,.0000325,.0150709
3703,1989,16.36015,-1.249451,5.886104,15.88332,15.1107,12,3799576,.0112704,-.0088043
3703,1990,16.35371,-1.600268,6.100319,15.82104,14.75344,12,4548750,.3515019,-.0050424
3703,1991,16.21937,-2.016501,5.976351,16.06822,14.20287,12,3788532,-.0035738,0
3703,1992,15.89038,-2.188997,5.83773,15.99789,13.70139,12,2418261,.0307832,-.0191906
3703,1993,15.78734,-1.63583,5.693732,15.96406,14.15151,12,1188866,.0055636,-.0204166
3703,1994,15.57151,-1.625161,5.278115,15.90435,13.94635,12,1081753,-.0217175,.0271442
3703,1995,15.78086,-1.470975,5.241747,15.81561,14.30989,12,852227.3,-.0019852,.0065237
3703,1996,15.72594,-1.60608,5.26269,15.74842,14.11986,12,404784.7,-.0012484,0
3703,1997,15.5695,-1.518773,5.220356,15.68244,14.05073,12,329624.7,.0046428,.0046846
3703,1998,15.25088,-1.863054,4.727388,15.62311,13.38783,12,217757.3,-.004764,-.0011689
3703,1999,15.267,-2.555199,4.65396,15.55395,12.7118,12,0,.0012097,.0167339
3703,2000,15.18106,-2.279944,4.60517,15.4918,12.90112,12,0,.0012862,0
3703,2001,14.85569,-1.702601,4.510859,15.43024,13.15309,12,0,-.2692154,.0130721
3703,2002,15.06598,-2.029085,4.41884,15.03007,13.0369,12,0,.0048082,.0180737
3703,2003,14.74193,-2.032994,4.406719,14.96721,12.70894,12,0,-.0007068,-.0144256
3703,2004,14.65632,-2.796502,4.369448,14.8988,11.85982,12,0,.002849,.0066774
3703,2005,14.67019,-2.285208,4.394449,14.83472,12.38498,12,0,.0230856,.0041132
3703,2006,14.58324,-2.395263,4.564348,14.79239,12.18798,12,0,.0268199,.0702232
3703,2007,14.56675,-2.300333,4.394449,14.75361,12.26642,12,0,-.0014521,-.0282115
3703,2008,14.63545,-2.766701,4.343805,14.68518,11.86875,12,0,.0020724,.0642218
3704,1980,15.75105,-1.737257,5.308268,15.54708,14.01379,5,0,.0791566,.1203726
3704,1981,15.7559,-1.721767,5.361292,15.55775,14.03413,5,0,.0609181,.0645394
3704,1982,15.79494,-1.981962,5.365976,15.54993,13.81297,5,0,.0434565,.0680893
