891	92	3117	89154.36	0	0	0	0	22	.1872022	.125936	.1792722	.0919893
891	93	3117	110433.7	0	0	0	0	23	.1929945	.1291209	.1627942	.1028188
891	94	3117	118485.8	0	0	0	0	22	.1894518	.1415684	.1709131	.1026272
891	95	3117	110469	0	0	0	0	22	.205903	.1370344	.2030332	.1039853
891	96	3117	121551.4	0	0	0	0	20	.1977951	.1374838	.1924919	.108354
927	90	3420	23637	0	0	0	0	21	.0729167	.15625	.0178322	.1497037
927	91	3420	25332.48	0	0	0	0	22	.0746269	.1691542	.0482495	.1581302
927	92	3420	28619.76	0	0	0	0	26	.0909091	.1626794	.0618498	.2215538
927	93	3420	23357.61	0	0	0	0	29	.1	.1590909	.0806189	.2436843
927	94	3420	18197.58	0	0	0	0	27	.1363636	.1727273	.1150488	.2249285
927	95	0	0	-1	-1	0	0	0	0	0	0	0
927	96	0	0	-1	-1	0	0	0	0	0	0	0
945	90	3117	41832	0	0	0	0	19	.1564048	.0983723	.1658352	.0689079
945	91	3117	13004.09	0	0	0	0	19	.172486	.1040503	.1727068	.0753575
945	92	3117	37174.03	0	0	0	0	24	.1872022	.125936	.1792722	.0919893
945	93	3117	52613.52	0	0	0	0	23	.1929945	.1291209	.1627942	.1028188
945	94	3117	63754.75	0	0	0	0	17	.1894518	.1415684	.1709131	.1026272
945	95	3117	49433.18	0	0	0	0	18	.205903	.1370344	.2030332	.1039853
945	96	3117	47511.54	0	0	0	0	16	.1977951	.1374838	.1924919	.108354
963	90	3117	55580	0	0	0	0	15	.1564048	.0983723	.1658352	.0689079
963	91	3117	55847.22	0	0	0	0	17	.172486	.1040503	.1727068	.0753575
963	92	3117	47846.25	0	0	0	0	14	.1872022	.125936	.1792722	.0919893
963	93	3117	39574.33	0	0	0	0	13	.1929945	.1291209	.1627942	.1028188
963	94	3117	41048.73	0	0	0	0	14	.1894518	.1415684	.1709131	.1026272
963	95	3117	28152.61	0	0	0	0	14	.205903	.1370344	.2030332	.1039853
963	96	3117	30327.18	0	0	0	0	14	.1977951	.1374838	.1924919	.108354
981	90	3420	838367	0	1	0	11860	110	.0729167	.15625	.0178322	.1497037
981	91	3420	857484.9	0	1	0	7266.688	97	.0746269	.1691542	.0482495	.1581302
981	92	3420	1040209	0	1	0	7299.548	100	.0909091	.1626794	.0618498	.2215538
981	93	3420	1208159	0	1	0	10695.41	103	.1	.1590909	.0806189	.2436843
981	94	3420	1192068	0	1	0	6060.29	128	.1363636	.1727273	.1150488	.2249285
981	95	3420	1301246	0	0	0	0	131	.1267606	.1643192	.0902834	.2682096
981	96	3420	1477946	0	1	0	10880.71	133	.1171171	.1666667	.0846703	.2882755
1008	90	3420	32011	0	0	0	0	14	.0729167	.15625	.0178322	.1497037
1008	91	3420	28486.83	0	0	0	0	14	.0746269	.1691542	.0482495	.1581302
1008	92	3420	35326.59	0	0	0	0	16	.0909091	.1626794	.0618498	.2215538
1008	93	3420	29546.07	0	0	0	0	15	.1	.1590909	.0806189	.2436843
1008	94	3420	30995.49	0	0	0	0	15	.1363636	.1727273	.1150488	.2249285
1008	95	3420	26060.17	0	0	0	0	15	.1267606	.1643192	.0902834	.2682096
1008	96	3420	22246.88	0	0	0	0	12	.1171171	.1666667	.0846703	.2882755
1062	90	3121	169369	0	0	0	0	27	.1564048	.0983723	.1658352	.0689079
1062	91	3121	175662.3	0	0	0	0	24	.172486	.1040503	.1727068	.0753575
1062	92	3121	165713.3	0	0	0	0	26	.1872022	.125936	.1792722	.0919893
1062	93	3121	211482.3	0	0	0	0	28	.1929945	.1291209	.1627942	.1028188
1062	94	3121	228704.5	0	0	0	0	33	.1894518	.1415684	.1709131	.1026272
1062	95	3121	303054.5	1	0	1316.781	0	37	.205903	.1370344	.2030332	.1039853
1062	96	3121	373570.8	0	0	0	0	36	.1977951	.1374838	.1924919	.108354
1071	90	3115	3134877	1	0	2754626	0	372	.1564048	.0983723	.1658352	.0689079
1071	91	3115	3460367	1	0	2218347	0	360	.172486	.1040503	.1727068	.0753575
1071	92	3115	1332473	1	0	795400.1	0	268	.1872022	.125936	.1792722	.0919893
1071	93	3115	1193618	1	0	908013.8	0	70	.1929945	.1291209	.1627942	.1028188
1071	94	3115	1505837	1	0	1005698	0	148	.1894518	.1415684	.1709131	.1026272
1071	95	3115	1457448	1	0	505203.2	0	71	.205903	.1370344	.2030332	.1039853
1071	96	3115	814042.3	1	0	579777.1	0	67	.1977951	.1374838	.1924919	.108354
1089	90	3841	8159055	0	1	0	1208642	265	.0754717	.254717	.0414764	.3479854
1089	91	3841	5145372	0	1	0	1242387	346	.1261261	.2342342	.0735116	.3951591
1089	92	3841	5253538	0	1	0	863085.9	486	.1512605	.2773109	.0664951	.2256443
1089	93	3841	8277250	0	1	0	1208177	533	.15	.325	.0874567	.4977129
1089	94	3841	5222193	0	1	0	911867.3	386	.2016129	.3387097	.0930264	.3874534
1089	95	3841	3203968	0	1	0	680014	372	.1860465	.2868217	.0950506	.1620972
1089	96	3841	5786267	0	1	0	1478286	523	.1764706	.3109244	.1081685	.3179019
1125	90	3841	463806	0	0	0	0	32	.1136364	.2215909	.01135	.1575512
1125	91	3841	474681.7	0	0	0	0	31	.136612	.2404372	.0173704	.1508051
1125	92	3841	522600.5	0	0	0	0	26	.1351351	.2378378	.0291566	.213334
1125	93	3829	760739.6	0	0	0	0	23	.1330049	.2315271	.029908	.1627986
1125	94	3829	560190.8	0	0	0	0	26	.1732673	.2425743	.0467928	.244961
1125	95	3829	747016.1	1	0	564.7465	0	30	.1651786	.1785714	.0524327	.1885671
